player_id,name,role,dimension,third,contribution
20579,M. Benatia,Defender,progression,middle,39.0
20579,M. Benatia,Defender,recovery,attacking,4.0
20579,M. Benatia,Defender,recovery,defensive,14.0
20579,M. Benatia,Defender,recovery,middle,6.5
20579,M. Benatia,Defender,retention,attacking,0.4
20579,M. Benatia,Defender,retention,defensive,-0.5
20579,M. Benatia,Defender,retention,middle,-5.6
14908,M. Berg,Forward,chance_creation,attacking,6.5
14908,M. Berg,Forward,defensive_disruption,defensive,3.0
14908,M. Berg,Forward,finishing,attacking,14.8
14908,M. Berg,Forward,goal_protection,defensive,1.0
14908,M. Berg,Forward,progression,attacking,11.7
14908,M. Berg,Forward,progression,defensive,0.6
14908,M. Berg,Forward,progression,middle,21.9
14908,M. Berg,Forward,recovery,attacking,4.5
14908,M. Berg,Forward,recovery,defensive,14.5
14908,M. Berg,Forward,recovery,middle,14.0
14908,M. Berg,Forward,retention,attacking,-5.7
14908,M. Berg,Forward,retention,defensive,-1.1
14908,M. Berg,Forward,retention,middle,-5.6
14908,M. Berg,Forward,transition,attacking,6.0
14908,M. Berg,Forward,transition,middle,14.0
91156,M. Borja,Forward,progression,attacking,0.1
91156,M. Borja,Forward,recovery,attacking,1.5
91156,M. Borja,Forward,retention,attacking,-0.8
101846,M. Boussoufa,Midfielder,chance_creation,attacking,15.5
101846,M. Boussoufa,Midfielder,defensive_disruption,defensive,1.5
101846,M. Boussoufa,Midfielder,finishing,attacking,-0.3
101846,M. Boussoufa,Midfielder,progression,attacking,22.1
101846,M. Boussoufa,Midfielder,progression,defensive,0.6
101846,M. Boussoufa,Midfielder,progression,middle,27.9
101846,M. Boussoufa,Midfielder,recovery,attacking,1.5
101846,M. Boussoufa,Midfielder,recovery,defensive,14.5
101846,M. Boussoufa,Midfielder,recovery,middle,25.0
101846,M. Boussoufa,Midfielder,retention,attacking,-3.0
101846,M. Boussoufa,Midfielder,retention,defensive,1.0
101846,M. Boussoufa,Midfielder,retention,middle,-3.4
101846,M. Boussoufa,Midfielder,transition,attacking,2.0
101846,M. Boussoufa,Midfielder,transition,defensive,2.0
101846,M. Boussoufa,Midfielder,transition,middle,6.0
55968,M. Braithwaite,Forward,defensive_disruption,defensive,1.5
55968,M. Braithwaite,Forward,finishing,attacking,3.4
55968,M. Braithwaite,Forward,goal_protection,defensive,1.0
55968,M. Braithwaite,Forward,progression,attacking,4.9
55968,M. Braithwaite,Forward,progression,defensive,0.3
55968,M. Braithwaite,Forward,progression,middle,1.9
55968,M. Braithwaite,Forward,recovery,attacking,9.0
55968,M. Braithwaite,Forward,recovery,defensive,10.0
55968,M. Braithwaite,Forward,recovery,middle,4.5
55968,M. Braithwaite,Forward,retention,attacking,-7.7
55968,M. Braithwaite,Forward,retention,defensive,-3.3
55968,M. Braithwaite,Forward,retention,middle,0.6
55968,M. Braithwaite,Forward,transition,attacking,4.0
55968,M. Braithwaite,Forward,transition,middle,4.0
69968,M. Brozovi\u0107,Midfielder,chance_creation,attacking,10.0
69968,M. Brozovi\u0107,Midfielder,chance_creation,middle,3.0
69968,M. Brozovi\u0107,Midfielder,defensive_disruption,defensive,9.0
69968,M. Brozovi\u0107,Midfielder,defensive_disruption,middle,4.5
69968,M. Brozovi\u0107,Midfielder,finishing,attacking,1.4
69968,M. Brozovi\u0107,Midfielder,goal_protection,defensive,4.0
69968,M. Brozovi\u0107,Midfielder,progression,attacking,21.5
69968,M. Brozovi\u0107,Midfielder,progression,defensive,6.5
69968,M. Brozovi\u0107,Midfielder,progression,middle,144.2
69968,M. Brozovi\u0107,Midfielder,recovery,attacking,5.0
69968,M. Brozovi\u0107,Midfielder,recovery,defensive,62.0
69968,M. Brozovi\u0107,Midfielder,recovery,middle,38.5
69968,M. Brozovi\u0107,Midfielder,retention,attacking,0.6
69968,M. Brozovi\u0107,Midfielder,retention,defensive,-5.1
69968,M. Brozovi\u0107,Midfielder,retention,middle,-3.4
69968,M. Brozovi\u0107,Midfielder,transition,attacking,2.0
69968,M. Brozovi\u0107,Midfielder,transition,defensive,2.0
69968,M. Brozovi\u0107,Midfielder,transition,middle,2.0
20460,M. C\u00e1ceres,Defender,chance_creation,attacking,18.0
20460,M. C\u00e1ceres,Defender,defensive_disruption,defensive,9.0
20460,M. C\u00e1ceres,Defender,defensive_disruption,middle,1.5
20460,M. C\u00e1ceres,Defender,finishing,attacking,1.4
20460,M. C\u00e1ceres,Defender,finishing,middle,-0.3
20460,M. C\u00e1ceres,Defender,goal_protection,defensive,5.0
20460,M. C\u00e1ceres,Defender,progression,attacking,28.1
20460,M. C\u00e1ceres,Defender,progression,defensive,1.0
20460,M. C\u00e1ceres,Defender,progression,middle,96.6
20460,M. C\u00e1ceres,Defender,recovery,attacking,10.5
20460,M. C\u00e1ceres,Defender,recovery,defensive,36.5
20460,M. C\u00e1ceres,Defender,recovery,middle,13.0
20460,M. C\u00e1ceres,Defender,retention,attacking,-9.9
20460,M. C\u00e1ceres,Defender,retention,defensive,-10.3
20460,M. C\u00e1ceres,Defender,retention,middle,-10.8
20460,M. C\u00e1ceres,Defender,transition,attacking,2.0
20460,M. C\u00e1ceres,Defender,transition,defensive,4.0
20460,M. C\u00e1ceres,Defender,transition,middle,2.0
101847,M. Carcela-Gonz\u00e1lez,Midfielder,defensive_disruption,attacking,2.5
101847,M. Carcela-Gonz\u00e1lez,Midfielder,progression,attacking,0.4
101847,M. Carcela-Gonz\u00e1lez,Midfielder,progression,middle,1.5
101847,M. Carcela-Gonz\u00e1lez,Midfielder,recovery,attacking,3.0
101847,M. Carcela-Gonz\u00e1lez,Midfielder,retention,attacking,-2.1
101847,M. Carcela-Gonz\u00e1lez,Midfielder,retention,middle,-0.9
11152,M. Demb\u00e9l\u00e9,Midfielder,chance_creation,attacking,1.5
11152,M. Demb\u00e9l\u00e9,Midfielder,defensive_disruption,defensive,3.0
11152,M. Demb\u00e9l\u00e9,Midfielder,goal_protection,defensive,2.0
11152,M. Demb\u00e9l\u00e9,Midfielder,progression,attacking,4.5
11152,M. Demb\u00e9l\u00e9,Midfielder,progression,defensive,1.3
11152,M. Demb\u00e9l\u00e9,Midfielder,progression,middle,28.9
11152,M. Demb\u00e9l\u00e9,Midfielder,recovery,attacking,8.5
11152,M. Demb\u00e9l\u00e9,Midfielder,recovery,defensive,20.5
11152,M. Demb\u00e9l\u00e9,Midfielder,recovery,middle,11.0
11152,M. Demb\u00e9l\u00e9,Midfielder,retention,attacking,-1.1
11152,M. Demb\u00e9l\u00e9,Midfielder,retention,defensive,1.0
11152,M. Demb\u00e9l\u00e9,Midfielder,retention,middle,5.1
11152,M. Demb\u00e9l\u00e9,Midfielder,transition,defensive,4.0
11152,M. Demb\u00e9l\u00e9,Midfielder,transition,middle,2.0
15054,M. Diouf,Forward,finishing,attacking,-0.3
15054,M. Diouf,Forward,recovery,middle,4.5
15054,M. Diouf,Forward,retention,attacking,-2.2
15054,M. Diouf,Forward,retention,middle,-0.5
15054,M. Diouf,Forward,transition,middle,2.0
112253,M. Fabi\u00e1n,Midfielder,chance_creation,attacking,2.5
112253,M. Fabi\u00e1n,Midfielder,finishing,attacking,0.0
112253,M. Fabi\u00e1n,Midfielder,progression,attacking,4.5
112253,M. Fabi\u00e1n,Midfielder,progression,middle,0.8
112253,M. Fabi\u00e1n,Midfielder,recovery,attacking,-0.5
112253,M. Fabi\u00e1n,Midfielder,retention,attacking,-0.6
112253,M. Fabi\u00e1n,Midfielder,retention,middle,0.7
8249,M. Fellaini,Midfielder,chance_creation,attacking,1.0
8249,M. Fellaini,Midfielder,defensive_disruption,defensive,9.0
8249,M. Fellaini,Midfielder,finishing,attacking,7.4
8249,M. Fellaini,Midfielder,goal_protection,defensive,5.0
8249,M. Fellaini,Midfielder,progression,attacking,0.5
8249,M. Fellaini,Midfielder,progression,defensive,1.5
8249,M. Fellaini,Midfielder,progression,middle,30.1
8249,M. Fellaini,Midfielder,recovery,attacking,2.0
8249,M. Fellaini,Midfielder,recovery,defensive,42.5
8249,M. Fellaini,Midfielder,recovery,middle,19.5
8249,M. Fellaini,Midfielder,retention,attacking,-7.5
8249,M. Fellaini,Midfielder,retention,defensive,-1.0
8249,M. Fellaini,Midfielder,retention,middle,-0.0
14731,M. G\u00f3mez,Forward,chance_creation,attacking,1.5
14731,M. G\u00f3mez,Forward,defensive_disruption,defensive,1.5
14731,M. G\u00f3mez,Forward,finishing,attacking,5.7
14731,M. G\u00f3mez,Forward,goal_protection,defensive,1.0
14731,M. G\u00f3mez,Forward,progression,attacking,3.4
14731,M. G\u00f3mez,Forward,recovery,defensive,3.0
14731,M. G\u00f3mez,Forward,retention,attacking,-2.5
14731,M. G\u00f3mez,Forward,retention,defensive,-1.0
14731,M. G\u00f3mez,Forward,retention,middle,-0.3
15199,M. Gavranovi\u0107,Forward,chance_creation,attacking,1.5
15199,M. Gavranovi\u0107,Forward,finishing,attacking,1.7
15199,M. Gavranovi\u0107,Forward,progression,attacking,4.5
15199,M. Gavranovi\u0107,Forward,progression,defensive,-0.4
15199,M. Gavranovi\u0107,Forward,progression,middle,9.5
15199,M. Gavranovi\u0107,Forward,recovery,attacking,1.0
15199,M. Gavranovi\u0107,Forward,recovery,middle,-0.5
15199,M. Gavranovi\u0107,Forward,retention,attacking,-1.9
15199,M. Gavranovi\u0107,Forward,retention,defensive,-1.5
15199,M. Gavranovi\u0107,Forward,retention,middle,-1.4
15199,M. Gavranovi\u0107,Forward,transition,middle,2.0
14929,M. Hasebe,Midfielder,defensive_disruption,defensive,4.5
14929,M. Hasebe,Midfielder,defensive_disruption,middle,1.5
14929,M. Hasebe,Midfielder,finishing,attacking,0.0
14929,M. Hasebe,Midfielder,goal_protection,defensive,2.0
14929,M. Hasebe,Midfielder,progression,attacking,2.3
14929,M. Hasebe,Midfielder,progression,defensive,2.9
14929,M. Hasebe,Midfielder,progression,middle,43.6
14929,M. Hasebe,Midfielder,recovery,attacking,13.0
14929,M. Hasebe,Midfielder,recovery,defensive,25.5
14929,M. Hasebe,Midfielder,recovery,middle,13.0
14929,M. Hasebe,Midfielder,retention,attacking,1.1
14929,M. Hasebe,Midfielder,retention,defensive,-1.3
14929,M. Hasebe,Midfielder,retention,middle,-3.2
149050,M. Hassen,Goalkeeper,goal_protection,defensive,15.0
149050,M. Hassen,Goalkeeper,progression,defensive,-0.1
149050,M. Hassen,Goalkeeper,retention,defensive,-1.8
285538,M. Hosseini,Defender,defensive_disruption,defensive,9.0
285538,M. Hosseini,Defender,goal_protection,defensive,5.0
285538,M. Hosseini,Defender,progression,defensive,7.7
285538,M. Hosseini,Defender,progression,middle,13.2
285538,M. Hosseini,Defender,recovery,defensive,27.0
285538,M. Hosseini,Defender,retention,defensive,-2.1
285538,M. Hosseini,Defender,retention,middle,-0.6
14795,M. Hummels,Defender,chance_creation,attacking,2.5
14795,M. Hummels,Defender,defensive_disruption,defensive,7.0
14795,M. Hummels,Defender,finishing,attacking,3.1
14795,M. Hummels,Defender,goal_protection,defensive,1.0
14795,M. Hummels,Defender,progression,attacking,4.8
14795,M. Hummels,Defender,progression,defensive,5.6
14795,M. Hummels,Defender,progression,middle,37.8
14795,M. Hummels,Defender,recovery,attacking,-0.5
14795,M. Hummels,Defender,recovery,defensive,41.0
14795,M. Hummels,Defender,recovery,middle,9.5
14795,M. Hummels,Defender,retention,attacking,-2.0
14795,M. Hummels,Defender,retention,defensive,3.6
14795,M. Hummels,Defender,retention,middle,-0.1
55979,M. J\u00f8rgensen,Defender,chance_creation,attacking,1.5
55979,M. J\u00f8rgensen,Defender,defensive_disruption,defensive,10.5
55979,M. J\u00f8rgensen,Defender,finishing,attacking,8.0
55979,M. J\u00f8rgensen,Defender,goal_protection,defensive,7.0
55979,M. J\u00f8rgensen,Defender,progression,attacking,4.2
55979,M. J\u00f8rgensen,Defender,progression,defensive,2.9
55979,M. J\u00f8rgensen,Defender,progression,middle,25.2
55979,M. J\u00f8rgensen,Defender,recovery,attacking,2.5
55979,M. J\u00f8rgensen,Defender,recovery,defensive,45.5
55979,M. J\u00f8rgensen,Defender,recovery,middle,7.0
55979,M. J\u00f8rgensen,Defender,retention,attacking,-0.9
55979,M. J\u00f8rgensen,Defender,retention,defensive,-3.2
55979,M. J\u00f8rgensen,Defender,retention,middle,-0.2
8410,M. Jedinak,Midfielder,chance_creation,attacking,6.5
8410,M. Jedinak,Midfielder,chance_creation,middle,1.5
8410,M. Jedinak,Midfielder,defensive_disruption,defensive,1.5
8410,M. Jedinak,Midfielder,defensive_disruption,middle,1.5
8410,M. Jedinak,Midfielder,finishing,attacking,1.1
8410,M. Jedinak,Midfielder,goal_protection,defensive,1.0
8410,M. Jedinak,Midfielder,progression,attacking,13.5
8410,M. Jedinak,Midfielder,progression,defensive,1.2
8410,M. Jedinak,Midfielder,progression,middle,79.4
8410,M. Jedinak,Midfielder,recovery,attacking,2.0
8410,M. Jedinak,Midfielder,recovery,defensive,24.5
8410,M. Jedinak,Midfielder,recovery,middle,36.0
8410,M. Jedinak,Midfielder,retention,attacking,-0.3
8410,M. Jedinak,Midfielder,retention,defensive,-4.2
8410,M. Jedinak,Midfielder,retention,middle,-3.8
8410,M. Jedinak,Midfielder,transition,defensive,4.0
8410,M. Jedinak,Midfielder,transition,middle,2.0
97582,M. Konat\u00e9,Forward,finishing,attacking,2.0
97582,M. Konat\u00e9,Forward,progression,attacking,0.1
97582,M. Konat\u00e9,Forward,progression,defensive,0.1
97582,M. Konat\u00e9,Forward,progression,middle,0.1
97582,M. Konat\u00e9,Forward,retention,attacking,0.1
97582,M. Konat\u00e9,Forward,retention,defensive,0.1
97582,M. Konat\u00e9,Forward,retention,middle,-0.8
97582,M. Konat\u00e9,Forward,transition,middle,2.0
69404,M. Kova\u010di\u0107,Midfielder,chance_creation,attacking,9.0
69404,M. Kova\u010di\u0107,Midfielder,defensive_disruption,defensive,5.5
69404,M. Kova\u010di\u0107,Midfielder,defensive_disruption,middle,4.0
69404,M. Kova\u010di\u0107,Midfielder,finishing,attacking,1.7
69404,M. Kova\u010di\u0107,Midfielder,goal_protection,defensive,1.0
69404,M. Kova\u010di\u0107,Midfielder,progression,attacking,3.4
69404,M. Kova\u010di\u0107,Midfielder,progression,defensive,0.8
69404,M. Kova\u010di\u0107,Midfielder,progression,middle,52.4
69404,M. Kova\u010di\u0107,Midfielder,recovery,attacking,10.0
69404,M. Kova\u010di\u0107,Midfielder,recovery,defensive,7.5
69404,M. Kova\u010di\u0107,Midfielder,recovery,middle,7.0
69404,M. Kova\u010di\u0107,Midfielder,retention,attacking,-0.6
69404,M. Kova\u010di\u0107,Midfielder,retention,defensive,0.9
69404,M. Kova\u010di\u0107,Midfielder,retention,middle,2.6
69404,M. Kova\u010di\u0107,Midfielder,transition,attacking,4.0
69404,M. Kova\u010di\u0107,Midfielder,transition,middle,2.0
49977,M. Lang,Defender,chance_creation,attacking,5.0
49977,M. Lang,Defender,defensive_disruption,defensive,1.5
49977,M. Lang,Defender,finishing,attacking,0.0
49977,M. Lang,Defender,goal_protection,defensive,1.0
49977,M. Lang,Defender,progression,attacking,8.6
49977,M. Lang,Defender,progression,defensive,0.5
49977,M. Lang,Defender,progression,middle,13.4
49977,M. Lang,Defender,recovery,attacking,5.0
49977,M. Lang,Defender,recovery,defensive,14.0
49977,M. Lang,Defender,recovery,middle,5.0
49977,M. Lang,Defender,retention,attacking,-3.9
49977,M. Lang,Defender,retention,defensive,-1.0
49977,M. Lang,Defender,retention,middle,0.7
112366,M. Lay\u00fan,Defender,chance_creation,attacking,12.0
112366,M. Lay\u00fan,Defender,chance_creation,middle,1.5
112366,M. Lay\u00fan,Defender,defensive_disruption,defensive,3.0
112366,M. Lay\u00fan,Defender,finishing,attacking,4.8
112366,M. Lay\u00fan,Defender,goal_protection,defensive,1.0
112366,M. Lay\u00fan,Defender,progression,attacking,39.8
112366,M. Lay\u00fan,Defender,progression,defensive,6.6
112366,M. Lay\u00fan,Defender,progression,middle,26.6
112366,M. Lay\u00fan,Defender,recovery,attacking,2.5
112366,M. Lay\u00fan,Defender,recovery,defensive,12.0
112366,M. Lay\u00fan,Defender,recovery,middle,10.0
112366,M. Lay\u00fan,Defender,retention,attacking,-5.2
112366,M. Lay\u00fan,Defender,retention,defensive,-2.5
112366,M. Lay\u00fan,Defender,retention,middle,-4.1
112366,M. Lay\u00fan,Defender,transition,attacking,6.0
112366,M. Lay\u00fan,Defender,transition,defensive,6.0
112366,M. Lay\u00fan,Defender,transition,middle,14.0
15020,M. Leckie,Forward,chance_creation,attacking,10.5
15020,M. Leckie,Forward,defensive_disruption,defensive,6.0
15020,M. Leckie,Forward,finishing,attacking,1.1
15020,M. Leckie,Forward,goal_protection,defensive,4.0
15020,M. Leckie,Forward,progression,attacking,13.1
15020,M. Leckie,Forward,progression,defensive,0.4
15020,M. Leckie,Forward,progression,middle,13.8
15020,M. Leckie,Forward,recovery,attacking,6.0
15020,M. Leckie,Forward,recovery,defensive,21.5
